"p","outcome"
6.9942573673985e-10,0
1.67829793214266e-08,0
0.131646806766697,0
0.00476930084934292,0
4.97221949410329e-10,0
9.7632125976806e-09,0
2.22044604925031e-16,0
8.04704523226859e-11,0
2.22044604925031e-16,0
1,1
1,1
1,1
1,1
1,1
2.22044604925031e-16,0
2.22044604925031e-16,0
2.22044604925031e-16,0
2.22044604925031e-16,0
2.22044604925031e-16,0
