	0
0	2.509668030178993
1	1.190139112552756
2	15.8870176351679
3	51.55439350855331
4	65.17773158571144
5	49.631216325286914
6	25.5391143159396
7	10.9860368145998
8	33.36867262393133
9	43.309385278624404
10	42.921051228844185
11	2.1798793394776546
12	34.060343086781685
13	8.177204007110387
14	60.06336517191848
15	45.4020629739863
16	113.14312955508453
17	13.768841953331496
18	110.04828354785971
19	18.814712462453652
20	9.811660143154795
21	2.31814656124158
22	76.91912529866404
23	9.736402621519161
24	9.214064978814125
25	53.27346647275762
26	44.854536427083836
27	36.702862681146314
28	40.32707386852793
29	51.68597863196826
30	13.414457781156724
31	84.92508601041078
32	42.626712962534
33	4.213711827149274
34	23.092700302684825
35	50.23995397119806
36	46.12431382151463
37	70.90927731740857
38	12.279845268524737
39	11.065908270010775
40	16.33665843743207
41	28.416725290174988
42	3.0924308367083464
43	60.963048106500004
44	43.21753732280871
45	27.475061574361497
46	7.553552944622842
47	62.43433636509472
48	1.0875260495915708
49	1.2488629969742755
50	1.7356104301801691
51	67.98599818410648
52	15.23823455560516
53	1.6904773353353328
54	7.025989894211404
55	49.454517697884626
56	79.73979848373358
57	11.368388629347262
58	5.359880980928938
59	18.470196138038176
60	5.121264806470246
61	12.075374628596084
62	10.49669652380997
63	15.627817657623861
64	1.254730482811222
65	3.1817386218361197
66	5.714185581542413
67	101.094554702339
68	53.49711854138009
69	9.197487239924538
70	38.976329431136705
71	28.34606643002457
72	8.857797747222737
73	45.52335711792915
74	52.361829384003144
75	42.97198990224905
76	0.7491513324385978
77	23.852853579948114
78	40.112901299774414
79	39.36887881301989
80	55.35914276047485
81	50.815231108617105
82	5.276271054575976
83	83.372147374486
84	5.76442347276705
85	1.2912609840372418
86	2.8980959076593713
87	77.30820067961504
88	107.45873075730239
89	31.223131933573786
90	31.289394669568015
91	23.176715806097608
92	34.70762307996593
93	24.333041407496168
94	50.692235330285456
95	6.246952351483822
96	9.64955191759752
97	22.17835483654722
98	1.1140707550397884
99	17.221242956973065
100	42.29117179656675
101	39.08671351645495
102	163.2196426874065
103	138.39479968937673
104	83.50092367970215
105	17.457210845354446
106	2.856560909577561
107	0.9897258254716759
108	22.461845188117216
109	1.3951144606912274
110	0.814018732633581
111	3.339012375387595
112	10.814029875608021
113	0.06082074932907345
114	12.268150255496563
115	4.5642789066502605
116	6.421072364746941
117	69.33534754858528
118	13.255582577536657
119	16.461108610400046
120	7.197086349702927
121	3.552165866970446
122	28.947569344159465
123	25.785021715839825
124	53.88079777438832
125	1.514618437274886
126	0.7671243885238049
127	8.121457373998421
128	2.2233221910359773
129	23.06309374712565
130	2.517115402857036
131	26.908307412798944
132	8.097802756962288
133	33.644322072259186
134	33.11950204904778
135	32.89935601660931
136	23.858251881523643
137	13.881203721069902
138	40.91152434661559
139	34.700513509974186
140	19.640725550789114
141	19.973532384394385
142	31.421281850180478
143	8.013010185397736
144	2.138820067195571
145	24.117831508942636
146	43.496160638152936
147	0.9540434477828673
148	4.081288549249911
149	5.464322418007335
150	3.082987989319151
151	16.052582867968148
152	3.703118638313855
153	1.8311456989079602
154	38.96998644693956
155	25.032855464043607
156	38.44604260124663
157	106.38706292184887
158	3.398628722089705
159	17.575731714950784
160	8.939895405574221
161	32.863619704909866
162	2.1479316405389377
163	37.49848385326517
164	18.27802057499905
165	3.101724514461928
166	2.0164461474909907
167	2.1478227185972694
168	26.520694554913206
169	54.072971003689965
170	83.17574607672728
171	1.244003615008378
172	50.46532474811386
173	7.829560795086566
174	42.51730927436378
175	21.70558062926972
176	64.08240680270939
177	60.87470375927228
178	2.1472219719613843
179	3.047073118996413
180	19.017007456872427
181	1.4396409972895403
182	3.8560987999004954
183	1.7285794062752577
184	1.7709787677518396
185	1.1726468074912764
186	39.19424971101944
187	27.37846437063738
188	62.04577251296104
189	4.8723816064396965
190	6.848810115847868
191	63.573958972010075
192	0.4813070731351111
193	3.6304542685610777
194	38.680270772317826
195	106.04481658607452
196	49.71741660436765
197	1.788523697753245
198	6.564746630650317
199	1.2596812952152963
200	20.52911182433098
201	36.07943887319723
202	0.8628950758122534
203	43.48868841269055
204	20.759829484184674
205	36.24756311157316
206	11.888160568802762
207	21.05609807498712
208	55.47785839540063
209	45.612350305184464
210	53.251228181726816
211	3.255643348018304
212	2.282028633949177
213	8.212151997808068
214	47.40593046482482
215	41.53457448518526
216	7.435128856063745
217	48.96424633553431
218	7.419416280930748
219	4.777863983185
220	3.323332571410534
221	12.169600797570052
222	2.802425827343858
223	36.15371941004281
224	1.9051804601840772
225	14.418661487227395
226	0.8549005717389875
227	13.403945130238926
228	20.992047158837877
229	27.815708680474884
230	41.098741255572364
231	23.73883008417981
232	68.62294586079868
233	54.697193994775176
234	5.9963974765544545
235	26.28259245792333
236	43.148929826023775
237	9.480744933775421
238	1.7838277087885186
239	17.49926554364236
240	2.235850246261072
241	11.893399074113661
242	44.323252602171465
243	7.412452852257253
244	51.04183832952717
245	44.46450668423881
246	16.851590117845582
247	55.98923297964008
248	0.630390420526254
249	4.012625831922551
250	4.666514238392576
251	4.456334960389708
252	33.424505328173765
253	13.604781439874202
254	79.94704030390702
255	38.85779784603896
256	12.771200225552438
257	37.68556958656602
258	53.97416768785125
259	38.54925879784349
260	11.050074772075579
261	37.75248918678513
262	31.360243363055428
263	5.714664493716684
264	47.62092853736699
265	39.01930231298579
266	58.1340014502148
267	2.1886093343244575
268	42.62011101537436
269	38.18258251627725
270	2.5863619292223774
271	31.74483250404493
272	8.231590981092305
273	3.4278584703474433
274	10.563831702106159
275	2.272605597149237
