	0
0	0.186048136947067
1	0.1467792412300346
2	0.2187083577522011
3	0.5695126046657188
4	0.43248662891235123
5	0.4744623677618758
6	0.39808787363943177
7	0.18627745356496783
8	0.3132158694553566
9	0.4479853065249
10	0.42729841065051133
11	0.308094813081377
12	0.39852008776343784
13	0.27437742185476255
14	0.3167848115938019
15	0.3878465067691228
16	0.36747685617907755
17	0.4201880015629733
18	0.31173402797723027
19	0.435018652642831
20	0.4322842066753827
21	0.14441384364383958
22	0.43086498451231914
23	0.43618524279789783
24	0.29846124268459495
25	0.4868098062333963
26	0.4750838342432049
27	0.34947535395288365
28	0.3622030566264369
29	0.4212595305760567
30	0.43708900981091214
31	0.42428132529701035
32	0.357305421884353
33	0.09090332533529222
34	0.45672005635826274
35	0.4755217893104524
36	0.5540449005065489
37	0.42212646450224356
38	0.27555392142543034
39	0.4117739071582742
40	0.3517095104087937
41	0.10683902723990713
42	0.21036226209225584
43	0.5373357568189994
44	0.49682872163522296
45	0.30668650146794874
46	0.31830159636658006
47	0.4117122356115295
48	0.03350839596996069
49	0.1026824357136209
50	0.14723944693653324
51	0.5109575059858993
52	0.13096585847656628
53	0.34544589915738655
54	0.2865125879947088
55	0.4037091584082382
56	0.5347506167475018
57	0.11374327677455986
58	0.3133497422347362
59	0.23370226083322376
60	0.22701343998839896
61	0.12439309209577076
62	0.17817564699890198
63	0.47874378228431325
64	0.21393955045808521
65	0.14188293570599697
66	0.18104307010650822
67	0.5814559262059755
68	0.405504949774772
69	0.21193634771678727
70	0.41250281744509554
71	0.41052993448619035
72	0.30840056003248817
73	0.3986774193791145
74	0.23008849365845974
75	0.19288524710831578
76	0.024088737519263992
77	0.4039897735890232
78	0.5217500538313986
79	0.46430058120360695
80	0.4153314922032876
81	0.3247530549815587
82	0.16568808795762813
83	0.43111443593591137
84	0.45758982766309786
85	0.08795235965825166
86	0.28978092942031597
87	0.341985606039084
88	0.31573952833018737
89	0.5065939080909521
90	0.4629058945742761
91	0.3500326921419106
92	0.38021929590507075
93	0.08401895257228942
94	0.48068616530807495
95	0.4760488283778146
96	0.2754301910370536
97	0.42961232524467197
98	0.09149070083968591
99	0.4763947635077297
100	0.40052103602535083
101	0.23703680571547414
102	0.6581605370265119
103	0.6023171930114553
104	0.4958097032087627
105	0.5052532769945937
106	0.3031243511535511
107	0.0
108	0.3589125976616576
109	0.07330071511354541
110	0.0647993158963982
111	0.09532155643818441
112	0.3285466409490496
113	0.08688421514823541
114	0.19862655700171006
115	0.12096797089742983
116	0.1226783719921356
117	0.42091408651797413
118	0.2941217007257044
119	0.4223426566556965
120	0.13753598760314212
121	0.19785601213719728
122	0.23758520596220611
123	0.23701520813802368
124	0.49352206515683883
125	0.20004512153032739
126	0.0968479592100806
127	0.078810362137673
128	0.1574697857661882
129	0.2613314122098831
130	0.3352102507765178
131	0.4595823941498991
132	0.3771082151130718
133	0.3804947477877574
134	0.4233533304364916
135	0.2577215295817503
136	0.1556611100955907
137	0.15248086436308328
138	0.46272325127326
139	0.2756455037912091
140	0.4076793635566991
141	0.49683601013141776
142	0.40104033102018244
143	0.3492177037340305
144	0.16135129183256813
145	0.38002007406364613
146	0.3044461284469917
147	0.13246317712410915
148	0.42659276584346095
149	0.14888264022078723
150	0.31299401313921127
151	0.3255591279763346
152	0.2125177227687518
153	0.19040079701239132
154	0.36968347712078775
155	0.4875020325176347
156	0.4712455461888003
157	0.4015437950459406
158	0.1199523379798002
159	0.37292260341069006
160	0.17571807884275392
161	0.2904121765809442
162	0.07329860751650119
163	0.48018602181143755
164	0.24751976174128965
165	0.2563730099012276
166	0.2531187579812857
167	0.19018132471200033
168	0.3539059744367199
169	0.4258641414902633
170	0.6160742503757182
171	0.1783762529511681
172	0.39327439593593216
173	0.246354260620409
174	0.45415410289033575
175	0.3543533401894474
176	0.5706570841388181
177	0.33759704624041253
178	0.037731994754293785
179	0.16551983044143848
180	0.49601044723240295
181	0.06623304649524431
182	0.24054546245033825
183	0.15635422473797123
184	0.0789042022435642
185	0.20698435349539634
186	0.4195722688311241
187	0.4030701854893888
188	0.5152573954574737
189	0.27911806675432915
190	0.38990745553124717
191	0.4218699125174008
192	0.07937334391146544
193	0.29832425273704843
194	0.3632802863269202
195	0.37462397557046256
196	0.5085555191878244
197	0.26841049765626734
198	0.2675047246664424
199	0.0989832428530355
200	0.26711740855819177
201	0.32189521926092723
202	0.18253645489117942
203	0.39696367577973835
204	0.3050057127390797
205	0.22092539043870052
206	0.3180936646355714
207	0.4053083383953686
208	0.1995665839209697
209	0.35471585996269006
210	0.3563717140351572
211	0.17023372401700576
212	0.06507066023419794
213	0.46657232065502785
214	0.385783307763099
215	0.43020380528256563
216	0.2772742383601552
217	0.4926935109735282
218	0.4159878915843849
219	0.4246848770239895
220	0.2238063276286324
221	0.38172337444054705
222	0.306357236168159
223	0.46694530767568976
224	0.1297174185631098
225	0.16910519193068074
226	0.0823019108236025
227	0.36750115679324113
228	0.4426129578293141
229	0.34335999709806475
230	0.45684687226711085
231	0.5095421192331719
232	0.41834089679793807
233	0.26773429381191494
234	0.36742840225989104
235	0.5909981818823427
236	0.5328563428742952
237	0.3340321378235793
238	0.20967915129039305
239	0.33560704347619663
240	0.11279872922104905
241	0.17848774791893107
242	0.5540244943787991
243	0.09658436453271269
244	0.50941389732752
245	0.4145826034368356
246	0.19601489425558505
247	0.5603400173437922
248	0.02632919155974367
249	0.25113818009494304
250	0.35481123380036395
251	0.35224923949907905
252	0.3889944957289726
253	0.25299767084055436
254	0.392583184953349
255	0.4885362690601438
256	0.17319359032214177
257	0.5201695133932738
258	0.32551973693389646
259	0.4325903977063117
260	0.22710657180281157
261	0.44034767409189746
262	0.46020305119780636
263	0.09234201822135368
264	0.5026829371506003
265	0.46365130399474985
266	0.4893309068562859
267	0.2064148573740925
268	0.27853391124346105
269	0.4419198006219882
270	0.02480529351685834
271	0.3643244092924045
272	0.1607742826568841
273	0.33318532716691296
274	0.24705291184474998
275	0.2677348615111914
276	0.33893922275442123
277	0.23406103679289858
278	0.3267739901858071
279	0.26589102105074036
280	0.12368263649323352
281	0.37420685993545866
282	0.2348372088893822
283	0.028826808871259324
284	0.2789005508332323
285	0.1070279056445338
286	0.35841522241185975
287	0.14012274570719407
288	0.206854617911727
289	0.34177400745456277
290	0.48054158525311896
291	0.374275245193471
292	0.3546194575692796
293	0.5282975437923887
294	0.23303959847222178
295	0.15275711336055853
296	0.2370167426632943
297	0.5489016704758873
298	0.3070854381765178
299	0.14290551256644446
300	0.3458770794505137
301	0.28046715136654576
302	0.5230133949888631
303	0.5226184643059952
304	0.42634437029515726
305	0.24541000917513967
306	0.078978241602494
307	0.4507204058693737
308	0.0620440217365994
309	0.0
310	0.07957670002877126
311	0.042536209526862434
312	0.03440095453656977
313	0.03396218795856276
314	0.04816721640409782
315	0.358415291480604
316	0.4179035129236488
317	0.4834401671695743
318	0.4521275999453229
319	0.5335850931358859
320	0.33817341957643565
321	0.16065500185342652
322	0.6302921630202256
323	0.4713787810322889
324	0.417752225471415
325	0.2660896945723905
326	0.1747961772896327
327	0.09883423574200334
328	0.15419682491048636
329	0.08372033344921048
330	0.17138587030759123
331	0.16639386558388614
332	0.3606460951058803
333	0.3243471398049125
334	0.5502608723375391
335	0.36472296370002577
336	0.43676852940101396
337	0.49686405521975496
338	0.22450140784974004
339	0.1708918644578934
340	0.09099680242988617
341	0.05766324448053517
342	0.4543105118221076
343	0.031743942069430986
344	0.45723259666075333
345	0.5481979870794518
346	0.25037503099287384
347	0.14556803065058688
348	0.20701769278236792
349	0.09579836514284135
350	0.38513483260880754
351	0.1438011758884894
352	0.4135142943281829
353	0.46326619002191305
354	0.3420805875148929
355	0.5018285020420277
356	0.2735739434027431
357	0.1200903354791154
358	0.4096666553590391
359	0.10360748748086501
360	0.15195618034747072
361	0.33765543802159037
362	0.5009882267849093
363	0.46455839165720314
364	0.3529123534458418
365	0.5924140676731846
366	0.4108147014470349
367	0.0682385944237105
368	0.4607985814583011
369	0.2911487225652667
370	0.3192233867198502
371	0.357880039098438
372	0.14878490725917914
373	0.4103254794761799
374	0.29286309022596213
375	0.2557608502802027
376	0.40345901152272234
377	0.13205146435811344
378	0.20718183804115275
379	0.32562726806619624
380	0.347651845717166
381	0.2752278083899897
382	0.37539860270176817
383	0.48178900316747564
384	0.3820932457332187
385	0.3788761992856313
386	0.3518620917630486
387	0.404111904627267
388	0.4471513661061064
389	0.07638366777766015
390	0.5008464983222463
391	0.2004658407573623
392	0.3245966118062569
393	0.3838999744679923
394	0.10909354136150973
395	0.11121740202967434
396	0.33071736577857
397	0.2419128459518083
398	0.24716559277215056
399	0.05981421919034102
400	0.08929442604396542
401	0.2455957796239827
402	0.479665527262201
403	0.06397500214859253
404	0.3133962192288837
405	0.22752625472481713
406	0.4045327203475553
407	0.40953435773718505
408	0.5505701668177472
409	0.38365647150191995
410	0.1541751554830899
411	0.29605633598448144
412	0.315415788453288
413	0.4365006815755146
414	0.27348749831875807
415	0.30539196284147985
416	0.10697568992776119
417	0.13570093537396688
418	0.2716293218642938
419	0.3326941589496826
420	0.5704885328228242
421	0.4247261974223311
422	0.4394311501435171
423	0.592279370690395
424	0.19065825089041843
425	0.3116135727127478
426	0.32613466444621175
427	0.431222118622993
428	0.11739993516213287
429	0.4566365297863584
430	0.301236948897315
431	0.25655423581378933
432	0.4743775448024736
433	0.41999297727873897
434	0.10919665554690239
435	0.2237791143307759
436	0.08820876767982644
437	0.12345583425600681
438	0.2818133746270439
439	0.19087258749038205
440	0.11775501322667936
441	0.32685042998490355
442	0.4316144609416679
443	0.4274104762417177
444	0.09717869553471314
445	0.057168371821857855
446	0.4077127477117528
447	0.12436177516813118
448	0.1813720864489199
449	0.1710278532884737
450	0.17607266252534126
451	0.3689135243757
452	0.3175089488009277
453	0.40062635507356115
454	0.3504093362930827
455	0.1101717824630688
456	0.02601036481686614
457	0.43544252227706837
458	0.254754402406435
459	0.16857032985410592
460	0.30215023090182025
461	0.48553951128655015
462	0.1864756082770762
463	0.2864900420500509
464	0.31677721896730815
465	0.4839279668619332
466	0.4487172422200225
467	0.47636974828829537
468	0.28323757420518514
469	0.22195119582532596
470	0.4559508131961256
471	0.21831196373564232
472	0.47129376830500447
473	0.6198600143652259
474	0.16959619875585585
475	0.33717294248053875
476	0.14462350644079702
477	0.4558005995211485
478	0.47772884478770994
479	0.2204927469582625
480	0.5244686009956652
481	0.07957822545378912
482	0.34594152291651725
483	0.2271868039987135
484	0.5266957892244661
485	0.21349412898696163
486	0.3485933634722145
487	0.22810015266614792
488	0.0
489	0.10779990838238263
490	0.10378662956725626
491	0.11890380097361719
492	0.22140356931808824
493	0.20976942013730548
494	0.23718020807433016
495	0.31816494554163777
496	0.06230794557647257
497	0.11066495327338322
498	0.0894843480067764
499	0.09613396484552972
500	0.1665264308551333
501	0.10034964295826643
502	0.3043725856322599
503	0.1867060830858407
504	0.008568697007551362
505	0.14758311662786294
506	0.4767703134598591
507	0.3344961186447215
508	0.14457370817079074
509	0.2383089644256413
510	0.13074383490681663
511	0.0
512	0.15129934209128493
513	0.05698865915341189
514	0.04897658997501231
515	0.09591990323906296
516	0.12846948623619303
517	0.11848719217603154
518	0.21034246071542118
519	0.415408094792576
520	0.42224146619969605
521	0.04199336212897764
522	0.19188981627123303
523	0.130818983300784
524	0.03693231716291834
525	0.269623464870675
526	0.0882283156424124
527	0.09006328124011853
528	0.1891304768257096
529	0.15575278102297485
530	0.13799575276286902
531	0.14512468619379937
