	0
0	0.00034292179138823743
1	2.6046461726613033e-05
2	0.0001873860536132821
3	0.0005063188650437393
4	0.00048754182514942933
5	0.00038648669638963006
6	0.0003024862121912278
7	-0.00012143492478120878
8	0.00031327342684741666
9	0.00014075420440776796
10	0.0002970472272936044
11	1.6094422146003588e-06
12	0.00016932729844952886
13	4.440625749227181e-05
14	0.00020194159472837492
15	0.0001194000052091754
16	0.0003638528183901187
17	0.00040541555628133096
18	0.0003169874400747732
19	0.00019368235249377335
20	0.00020790742767963898
21	0.0001132644493271422
22	0.0003186393311226523
23	0.00012138624379604091
24	0.00012570351445862768
25	0.0004934201020029116
26	9.899137197462318e-05
27	0.00013816053610802252
28	0.00016437857280736303
29	0.00015077671670819652
30	8.808408343618406e-05
31	0.00028970696187242425
32	0.00031236449489557795
33	-4.459914242289101e-05
34	0.0002843131819524423
35	7.646930175697644e-05
36	0.00034459072639698226
37	0.0002349015423821981
38	0.00018833032319960408
39	0.00016023800677363717
40	0.00013442818577216127
41	0.0004858760848820909
42	0.00011920393328163203
43	0.0003598088800198449
44	7.347625196950682e-05
45	0.00018214206368367557
46	0.00011983933420260648
47	0.00034152670092705146
48	-6.407413894060545e-06
49	1.858770672443316e-05
50	5.102847800980838e-05
51	0.0006500644152657549
52	0.0005754711386299761
53	2.3268883627119535e-05
54	0.0001656775054605039
55	0.0002257334899045129
56	0.0004684988526884241
57	0.00014246421209473283
58	5.7782292726845235e-05
59	0.0005679506420294184
60	1.5950559101886822e-05
61	0.0004253280551984902
62	0.0005078703569404839
63	0.0003270519618643809
64	1.959762472152667e-05
65	2.1978868479337608e-05
66	0.0007837807975971829
67	0.0005672411101369201
68	0.00011112430938824804
69	-0.00021409423684801975
70	7.920853215935745e-05
71	8.333515734345569e-05
72	0.00017253672935071032
73	0.0002108794968318397
74	0.002294375515950438
75	0.0010698995579734927
76	3.091441581457362e-05
77	9.760646515711919e-05
78	6.004283266794587e-05
79	0.00010428196394411901
80	0.000333978663937075
81	0.00028086898219956667
82	0.00024575510888501185
83	0.000500374818677701
84	8.682505695321685e-05
85	1.6811109217185967e-05
86	0.00014235251044497329
87	0.0002582100047080835
88	0.00031924508303478164
89	0.0009589608252406344
90	6.662534983795685e-05
91	0.000647415420507427
92	0.0004897543531557247
93	0.0008836122460727601
94	0.00047846396959271893
95	0.00016222763319102978
96	0.00022061648830264767
97	0.00026966570470787277
98	9.957316856527215e-06
99	0.00011691182239858142
100	0.00035081715632083866
101	0.0005855166557530415
102	0.002584782387882264
103	0.002607984794967051
104	0.0015062499853693288
105	0.00021371067455404946
106	0.00011542079217821547
107	0.00010396709860806682
108	0.00025253097358158113
109	4.527319279732225e-05
110	-1.7242555734668413e-05
111	-6.174751560545235e-05
112	8.842800690526022e-05
113	6.20723609809435e-05
114	0.0005889152772042962
115	2.66900150839745e-05
116	0.0010437829900910554
117	0.002310380874766253
118	0.0008134790721658949
119	0.0011689736746474187
120	0.00021094020975518675
121	0.00022620644781552317
122	-5.4161014234633145e-05
123	-0.00013904256263170406
124	0.0013067629695038782
125	-0.00011178277917102094
126	0.0001498495848789284
127	9.953244948439446e-06
128	6.814657437393973e-05
129	0.000830360747464467
130	3.3888021212528124e-05
131	0.0004000300176987017
132	0.0002451815636453356
133	0.00033528023273780996
134	5.627679936898724e-05
135	0.00031293062491955
136	0.00010787486642983504
137	0.0010004338135250572
138	5.6219758517486267e-05
139	0.0004246987811122832
140	0.00042291077399840413
141	0.00014795359171230162
142	0.00022919661270555722
143	0.00015983759128474837
144	0.0001497070971370815
145	5.930392794967297e-05
146	0.0007471114967630721
147	-4.78295438272926e-06
148	0.00011691069242444895
149	9.455488724027142e-05
150	0.0001254116234172097
151	0.00012017100574750227
152	2.436116256152626e-05
153	0.0002252678436288187
154	0.00013089306427518954
155	0.0003732461709086161
156	9.247511234508207e-05
157	0.00033279533407950857
158	-8.936175481758182e-05
159	0.00033314155985563225
160	0.00021324846709691069
161	0.000793268862939444
162	-4.746550628242386e-05
163	8.281320825220778e-05
164	0.00019876742799262675
165	-5.2763872873334686e-06
166	3.6852452190465714e-05
167	-2.2855907118139585e-06
168	0.00014078302677517042
169	0.0002667400755211786
170	0.0006446706864754166
171	0.00013600737408053776
172	0.0003734149526007082
173	0.00016339841776091027
174	9.68489510194169e-05
175	0.0002938902792818714
176	0.0003881220407544287
177	0.00029228783584732144
178	-4.181936337473414e-05
179	4.498401482996966e-05
180	0.0004039273600492236
181	-2.3254084072588862e-07
182	0.0004088257778560583
183	-5.7538139422036365e-05
184	-6.708237271833247e-05
185	6.2990314211529146e-06
186	0.0004549965457271454
187	0.0006236792373170055
188	0.001233189748315764
189	0.00024158550363284124
190	9.750897992727443e-05
191	0.0006055042144508633
192	-0.00010101158894042553
193	7.9543527616863e-05
194	0.0001631514094563697
195	0.0003733602925080691
196	0.00033910789995418957
197	7.458908840620377e-06
198	0.00014389198979450205
199	-4.289892365522088e-05
200	0.00035409225099128274
201	5.5118193049448914e-05
202	-0.0002798407531163098
203	0.0008547618286319468
204	0.0009014736730530169
205	8.096345591253433e-05
206	5.3273961357299346e-05
207	0.00044977952097742866
208	0.0009683634015012743
209	0.0003315510701203672
210	0.0002275051408766197
211	0.00014934448306658582
212	0.00016597978201355907
213	0.0001385070134185463
214	0.0002867812774023374
215	0.0002185371168023052
216	7.310654388621912e-05
217	0.00039067492717498797
218	0.00024658426809967646
219	0.00014435601492695678
220	7.997012879582495e-05
221	0.00035553086398327767
222	7.96830568854e-06
223	6.293851177362279e-05
224	0.0004178007905130525
225	0.00048442199885626155
226	-2.9555008596665396e-05
227	0.00040727600266631404
228	0.0002722887611011131
229	0.0009654773733063443
230	0.00027966837068808543
231	0.0006990764120325244
232	0.0003034051000199357
233	0.000240676276758953
234	0.00031984289733017715
235	0.0004640616066331368
236	0.00043975715248988046
237	4.142660870158438e-05
238	5.290886483096805e-05
239	0.0003599192251600993
240	1.6691793394652653e-05
241	0.00019154401390418337
242	0.0006165986757414369
243	5.214104542109321e-06
244	0.00014212906176665552
245	0.00023782714123009842
246	0.00013138823375987877
247	0.0004166331384314319
248	-8.36342027453823e-05
249	4.682821429669571e-05
250	0.0002171597404376092
251	8.052274295959197e-05
252	0.00029211330519374147
253	0.0007307261862317126
254	0.00041837220887506067
255	0.0008988207845583074
256	0.00029213813448430103
257	0.000135103095151869
258	0.0005980549902202925
259	0.00045205380543692305
260	4.607543284497753e-05
261	5.161454462192606e-05
262	5.818448685140898e-05
263	-0.00020795348185825158
264	0.00011518759000123082
265	8.672142272206181e-05
266	0.0001930028304579974
267	-3.715053348835609e-05
268	0.00020405080697570035
269	0.00017057948351151007
270	-9.058831814391161e-05
271	0.00030450345106799824
272	-0.00011617354924730592
273	0.0002345642057036745
274	7.237152719649227e-05
275	4.428609927683153e-05
276	0.0003742337592458243
277	0.00029733086202935475
278	0.0007770074142696136
279	0.0001519515362192899
280	-1.9831577213346016e-05
281	0.00014772105484384845
282	5.273469011681328e-05
283	-3.606122273512444e-05
284	9.230554766967097e-06
285	-8.02512356776123e-05
286	0.00020167202050271367
287	1.840080156665712e-05
288	-8.218044420521434e-05
289	0.00032725680572219784
290	0.0003946614304138421
291	-2.31315237979813e-05
292	1.5240895308495901e-05
293	0.0001307272446558347
294	5.8119636521711706e-05
295	-3.5787985642287346e-05
296	1.954191474223146e-05
297	0.00047310731355596744
298	8.11770131207216e-05
299	0.00024170895077459955
300	0.00021554618735383435
301	0.00021519250813172323
302	0.000981780473820258
303	0.0003304935233088724
304	0.00033479886762411017
305	0.00017379548050510963
306	0.0006727449761099098
307	0.0007338775184598516
308	0.0003207137307854077
309	-1.90909006248368e-05
310	1.7901271195658737e-05
311	4.233522467612872e-06
312	0.0003289633883261035
313	-0.00013800135683166744
314	1.2719149200143606e-06
315	0.00020862281323159363
316	0.00016954018961459343
317	0.0005495393083707717
318	0.00010101971953916908
