TCGA-A7-A0CE-01A-11R-A00Z-07	TCGA-A7-A0CH-01A-21R-A00Z-07	TCGA-A7-A0D9-01A-31R-A056-07	TCGA-A7-A0DB-01A-11R-A00Z-07	TCGA-A7-A13E-01A-11R-A12P-07	TCGA-A7-A13F-01A-11R-A12P-07	TCGA-A7-A13G-01A-11R-A13Q-07	TCGA-AC-A23H-01A-11R-A157-07	TCGA-AC-A2FB-01A-11R-A17B-07	TCGA-AC-A2FF-01A-11R-A17B-07	TCGA-AC-A2FM-01A-11R-A19W-07	TCGA-BH-A0AU-01A-11R-A12P-07	TCGA-BH-A0AY-01A-21R-A00Z-07	TCGA-BH-A0AZ-01A-21R-A12P-07	TCGA-BH-A0B3-01A-11R-A056-07	TCGA-BH-A0B5-01A-11R-A12P-07	TCGA-BH-A0B7-01A-12R-A115-07	TCGA-BH-A0B8-01A-21R-A056-07	TCGA-BH-A0BA-01A-11R-A056-07	TCGA-BH-A0BC-01A-22R-A084-07	TCGA-BH-A0BJ-01A-11R-A056-07	TCGA-BH-A0BM-01A-11R-A056-07	TCGA-BH-A0BQ-01A-21R-A115-07	TCGA-BH-A0BS-01A-11R-A12P-07	TCGA-BH-A0BT-01A-11R-A12P-07	TCGA-BH-A0BV-01A-11R-A00Z-07	TCGA-BH-A0BW-01A-11R-A115-07	TCGA-BH-A0BZ-01A-31R-A12P-07	TCGA-BH-A0C0-01A-21R-A056-07	TCGA-BH-A0C3-01A-21R-A12P-07	TCGA-BH-A0DD-01A-31R-A12P-07	TCGA-BH-A0DG-01A-21R-A12P-07	TCGA-BH-A0DH-01A-11R-A084-07	TCGA-BH-A0DK-01A-21R-A056-07	TCGA-BH-A0DL-01A-11R-A115-07	TCGA-BH-A0DO-01B-11R-A12D-07	TCGA-BH-A0DP-01A-21R-A056-07	TCGA-BH-A0DQ-01A-11R-A084-07	TCGA-BH-A0DT-01A-21R-A12D-07	TCGA-BH-A0DV-01A-21R-A12P-07	TCGA-BH-A0DZ-01A-11R-A00Z-07	TCGA-BH-A0E0-01A-11R-A056-07	TCGA-BH-A0E1-01A-11R-A056-07	TCGA-BH-A0H5-01A-21R-A115-07	TCGA-BH-A0H7-01A-13R-A056-07	TCGA-BH-A0H9-01A-11R-A056-07	TCGA-BH-A0HA-01A-11R-A12P-07	TCGA-BH-A0HK-01A-11R-A056-07	TCGA-BH-A18J-01A-11R-A12D-07	TCGA-BH-A18K-01A-11R-A12D-07	TCGA-BH-A18L-01A-32R-A12D-07	TCGA-BH-A18M-01A-11R-A12D-07	TCGA-BH-A18N-01A-11R-A12D-07	TCGA-BH-A18P-01A-11R-A12D-07	TCGA-BH-A18Q-01A-12R-A12D-07	TCGA-BH-A18R-01A-11R-A12D-07	TCGA-BH-A18S-01A-11R-A12D-07	TCGA-BH-A18U-01A-21R-A12D-07	TCGA-BH-A18V-01A-11R-A12D-07	TCGA-BH-A1EN-01A-11R-A13Q-07	TCGA-BH-A1EO-01A-11R-A137-07	TCGA-BH-A1ET-01A-11R-A137-07	TCGA-BH-A1EU-01A-11R-A137-07	TCGA-BH-A1EV-01A-11R-A137-07	TCGA-BH-A1EW-01A-11R-A137-07	TCGA-BH-A1F0-01A-11R-A137-07	TCGA-BH-A1F2-01A-31R-A13Q-07	TCGA-BH-A1F6-01A-11R-A13Q-07	TCGA-BH-A1F8-01A-11R-A13Q-07	TCGA-BH-A1FB-01A-11R-A13Q-07	TCGA-BH-A1FC-01A-11R-A13Q-07	TCGA-BH-A1FD-01A-11R-A13Q-07	TCGA-BH-A1FE-01A-11R-A13Q-07	TCGA-BH-A1FG-01A-11R-A13Q-07	TCGA-BH-A1FH-01A-12R-A13Q-07	TCGA-BH-A1FJ-01A-11R-A13Q-07	TCGA-BH-A1FM-01A-11R-A13Q-07	TCGA-BH-A1FN-01A-11R-A13Q-07	TCGA-BH-A1FR-01A-11R-A13Q-07	TCGA-BH-A1FU-01A-11R-A14D-07	TCGA-BH-A203-01A-12R-A169-07	TCGA-BH-A204-01A-11R-A157-07	TCGA-BH-A208-01A-11R-A157-07	TCGA-BH-A209-01A-11R-A157-07	TCGA-E2-A153-01A-12R-A12D-07	TCGA-E2-A158-01A-11R-A12D-07	TCGA-E2-A15I-01A-21R-A137-07	TCGA-E2-A15K-01A-11R-A12P-07	TCGA-E2-A15M-01A-11R-A12D-07	TCGA-E2-A1BC-01A-11R-A12P-07	TCGA-E2-A1IG-01A-11R-A144-07	TCGA-E2-A1L7-01A-11R-A144-07	TCGA-E2-A1LB-01A-11R-A144-07	TCGA-E2-A1LH-01A-11R-A14D-07	TCGA-E2-A1LS-01A-12R-A157-07	TCGA-E9-A1N4-01A-11R-A14M-07	TCGA-E9-A1N5-01A-11R-A14D-07	TCGA-E9-A1N6-01A-11R-A144-07	TCGA-E9-A1N9-01A-11R-A14D-07	TCGA-E9-A1NA-01A-11R-A144-07	TCGA-E9-A1ND-01A-11R-A144-07	TCGA-E9-A1NF-01A-11R-A14D-07	TCGA-E9-A1NG-01A-21R-A14M-07	TCGA-E9-A1R7-01A-11R-A14M-07	TCGA-E9-A1RB-01A-11R-A157-07	TCGA-E9-A1RC-01A-11R-A157-07	TCGA-E9-A1RD-01A-11R-A157-07	TCGA-E9-A1RF-01A-11R-A157-07	TCGA-E9-A1RH-01A-21R-A169-07	TCGA-E9-A1RI-01A-11R-A169-07	TCGA-GI-A2C8-01A-11R-A16F-07	TCGA-GI-A2C9-01A-11R-A21T-07	TCGA-A7-A0CE-11A-21R-A089-07	TCGA-A7-A0CH-11A-32R-A089-07	TCGA-A7-A0D9-11A-53R-A089-07	TCGA-A7-A0DB-11A-33R-A089-07	TCGA-A7-A13E-11A-61R-A12P-07	TCGA-A7-A13F-11A-42R-A12P-07	TCGA-A7-A13G-11A-51R-A13Q-07	TCGA-AC-A23H-11A-12R-A157-07	TCGA-AC-A2FB-11A-13R-A17B-07	TCGA-AC-A2FF-11A-13R-A17B-07	TCGA-AC-A2FM-11B-32R-A19W-07	TCGA-BH-A0AU-11A-11R-A12P-07	TCGA-BH-A0AY-11A-23R-A089-07	TCGA-BH-A0AZ-11A-22R-A12P-07	TCGA-BH-A0B3-11B-21R-A089-07	TCGA-BH-A0B5-11A-23R-A12P-07	TCGA-BH-A0B7-11A-34R-A115-07	TCGA-BH-A0B8-11A-41R-A089-07	TCGA-BH-A0BA-11A-22R-A19E-07	TCGA-BH-A0BC-11A-22R-A089-07	TCGA-BH-A0BJ-11A-23R-A089-07	TCGA-BH-A0BM-11A-12R-A089-07	TCGA-BH-A0BQ-11A-33R-A115-07	TCGA-BH-A0BS-11A-11R-A12P-07	TCGA-BH-A0BT-11A-21R-A12P-07	TCGA-BH-A0BV-11A-31R-A089-07	TCGA-BH-A0BW-11A-12R-A115-07	TCGA-BH-A0BZ-11A-61R-A12P-07	TCGA-BH-A0C0-11A-21R-A089-07	TCGA-BH-A0C3-11A-23R-A12P-07	TCGA-BH-A0DD-11A-23R-A12P-07	TCGA-BH-A0DG-11A-43R-A12P-07	TCGA-BH-A0DH-11A-31R-A089-07	TCGA-BH-A0DK-11A-13R-A089-07	TCGA-BH-A0DL-11A-13R-A115-07	TCGA-BH-A0DO-11A-22R-A12D-07	TCGA-BH-A0DP-11A-12R-A089-07	TCGA-BH-A0DQ-11A-12R-A089-07	TCGA-BH-A0DT-11A-12R-A12D-07	TCGA-BH-A0DV-11A-22R-A12P-07	TCGA-BH-A0DZ-11A-22R-A089-07	TCGA-BH-A0E0-11A-13R-A089-07	TCGA-BH-A0E1-11A-13R-A089-07	TCGA-BH-A0H5-11A-62R-A115-07	TCGA-BH-A0H7-11A-13R-A089-07	TCGA-BH-A0H9-11A-22R-A466-07	TCGA-BH-A0HA-11A-31R-A12P-07	TCGA-BH-A0HK-11A-11R-A089-07	TCGA-BH-A18J-11A-31R-A12D-07	TCGA-BH-A18K-11A-13R-A12D-07	TCGA-BH-A18L-11A-42R-A12D-07	TCGA-BH-A18M-11A-33R-A12D-07	TCGA-BH-A18N-11A-43R-A12D-07	TCGA-BH-A18P-11A-43R-A12D-07	TCGA-BH-A18Q-11A-34R-A12D-07	TCGA-BH-A18R-11A-42R-A12D-07	TCGA-BH-A18S-11A-43R-A12D-07	TCGA-BH-A18U-11A-23R-A12D-07	TCGA-BH-A18V-11A-52R-A12D-07	TCGA-BH-A1EN-11A-23R-A13Q-07	TCGA-BH-A1EO-11A-31R-A137-07	TCGA-BH-A1ET-11B-23R-A137-07	TCGA-BH-A1EU-11A-23R-A137-07	TCGA-BH-A1EV-11A-24R-A137-07	TCGA-BH-A1EW-11B-33R-A137-07	TCGA-BH-A1F0-11B-23R-A137-07	TCGA-BH-A1F2-11A-32R-A13Q-07	TCGA-BH-A1F6-11B-94R-A13Q-07	TCGA-BH-A1F8-11B-21R-A13Q-07	TCGA-BH-A1FB-11A-33R-A13Q-07	TCGA-BH-A1FC-11A-32R-A13Q-07	TCGA-BH-A1FD-11B-21R-A13Q-07	TCGA-BH-A1FE-11B-14R-A13Q-07	TCGA-BH-A1FG-11B-12R-A13Q-07	TCGA-BH-A1FH-11B-42R-A13Q-07	TCGA-BH-A1FJ-11B-42R-A13Q-07	TCGA-BH-A1FM-11B-23R-A13Q-07	TCGA-BH-A1FN-11A-34R-A13Q-07	TCGA-BH-A1FR-11B-42R-A13Q-07	TCGA-BH-A1FU-11A-23R-A14D-07	TCGA-BH-A203-11A-42R-A169-07	TCGA-BH-A204-11A-53R-A157-07	TCGA-BH-A208-11A-51R-A157-07	TCGA-BH-A209-11A-42R-A157-07	TCGA-E2-A153-11A-31R-A12D-07	TCGA-E2-A158-11A-22R-A12D-07	TCGA-E2-A15I-11A-32R-A137-07	TCGA-E2-A15K-11A-13R-A12P-07	TCGA-E2-A15M-11A-22R-A12D-07	TCGA-E2-A1BC-11A-32R-A12P-07	TCGA-E2-A1IG-11A-22R-A144-07	TCGA-E2-A1L7-11A-33R-A144-07	TCGA-E2-A1LB-11A-22R-A144-07	TCGA-E2-A1LH-11A-22R-A14D-07	TCGA-E2-A1LS-11A-32R-A157-07	TCGA-E9-A1N4-11A-33R-A14M-07	TCGA-E9-A1N5-11A-41R-A14D-07	TCGA-E9-A1N6-11A-32R-A144-07	TCGA-E9-A1N9-11A-71R-A14D-07	TCGA-E9-A1NA-11A-33R-A144-07	TCGA-E9-A1ND-11A-43R-A144-07	TCGA-E9-A1NF-11A-73R-A14D-07	TCGA-E9-A1NG-11A-52R-A14M-07	TCGA-E9-A1R7-11A-42R-A14M-07	TCGA-E9-A1RB-11A-33R-A157-07	TCGA-E9-A1RC-11A-33R-A157-07	TCGA-E9-A1RD-11A-33R-A157-07	TCGA-E9-A1RF-11A-32R-A157-07	TCGA-E9-A1RH-11A-34R-A169-07	TCGA-E9-A1RI-11A-41R-A169-07	TCGA-GI-A2C8-11A-22R-A16F-07	TCGA-GI-A2C9-11A-22R-A21T-07
Lable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD300LG	-0.900712138562134	-1.51945476580294	-0.571174787597729	-0.0546535484235505	-1.38041200849288	-1.1814336591061	-1.10562494023796	-1.38213430954072	-0.376175231296645	0.125485816054905	-0.0731552792867203	-0.721101014952414	0.0120051011408643	-0.587585113353898	-1.14185816734224	-0.845507800438447	-0.215945112773705	-1.03934844045672	0.037541511631544	-0.860559835860226	-0.553171930667859	0.19146207260954	-0.502430458246699	-0.791424967337113	-1.07518815362059	-1.2497125784725	-1.19164909091731	-1.32546532503082	-1.04207780496833	0.633072429448374	-1.32646173847863	-0.465374843944346	-1.00048125539199	-0.0500509936887034	-1.2852479573335	-0.471197585520082	-0.931158037522613	-0.0706078990836999	-0.578668893730227	0.0285695563963793	-1.31513409784768	-1.37725296170161	-0.510371895815283	-0.0311114333409658	-1.09302116584089	-0.796222112793434	-0.74225594055077	0.445642386597416	-1.3300761001622	-0.881056862170713	-1.00688500193773	-0.366788182248501	-1.38305345802115	-1.00626736671919	-0.436582514126532	-0.624305866128256	-1.25046973228484	-1.51945476580294	-1.09192565572877	-0.833625320934911	-1.02394785365781	-0.768987794313449	0.380031000252193	-1.32883578565176	-0.776172309806523	-0.0465392371203549	-0.439738818429695	-1.09449451784362	-1.27523261596233	-0.837590336905925	-1.38066707622466	-1.3264612027175	-1.02481533196209	-1.02060908658991	0.171945782015741	-1.33086030978502	-1.51945476580294	-1.38359060369188	-1.14830669574919	-0.931698629042303	-0.970295029870098	-1.3205882129662	-1.11339406061834	-0.983027988565157	-1.32808035675052	-1.51945476580294	-0.972803804729579	-1.08140113539388	-0.0687527491810149	0.306390840431553	-1.32859110933392	-0.831962739232895	-1.32128529572199	-0.475190172095287	-0.929850079296723	-1.04780338525099	-1.06886205013255	-1.32608840820867	-0.924566996154812	-1.51945476580294	-1.3824597732793	-1.38701566288847	-1.38557406539437	-0.902680547062629	-1.32760961571189	-1.3853175091244	-1.33278838628058	-1.22521132350398	-1.37851419728595	-1.25909886583737	-1.04365205970957	-1.38728510395764	0.43334686309722	1.02401657329362	1.54965652912258	1.35014191825299	1.30475311440868	1.288398425252	1.60130847151636	0.600303829886231	0.829850560037245	0.30992979841972	0.404250371151025	0.703864630437784	1.00571438088619	0.761644125748335	0.766385168221311	1.60768002879532	0.110609253089622	1.65352434961653	0.832005302641255	0.745977857807409	0.310883103624817	0.516623937552483	0.391620478925485	0.72379124664092	0.200935726588228	0.728668833253248	0.134232401307384	1.30559522132827	0.448222295147667	0.116896585261494	1.59834586241768	0.381278903862313	1.01678132618926	0.0513437433476394	0.896710868438254	0.5687057331894	-0.0366398135695158	0.325142111017279	0.392086329033902	0.467143473833476	0.0714687859157456	0.812153483630167	0.633703024351639	0.713313225035638	0.51941224848621	1.71521836380786	0.443097472436859	0.350434568351424	0.995752017418332	0.900500095054518	1.10028826189805	0.955592662733554	0.949074860181847	1.52390372565804	0.417520599642482	1.02396021902341	1.21594581521982	0.612540333865705	0.735979207317033	1.44259925391221	1.53193881562183	1.32995023154539	0.694475751304745	0.484792178215848	0.393990634993615	1.2369058977415	1.33345155293494	0.905163788632889	1.00880444481679	0.336697714178288	1.28392233170176	1.21906980821806	0.395812295069228	0.702955992328073	0.817314557100878	0.474574346255096	0.842700339791711	0.292597586462752	0.745914306917774	0.714578588167149	0.954323810464773	1.58047075359962	0.536799979842197	0.873954815950122	0.353288173270974	1.19544631946259	1.55711162304481	1.32443741058654	1.0679908645733	1.70092317358547	1.38982978640178	0.464566395849535	0.680383018594595	0.25037964834599	1.64495972921108	0.157357217986857	0.132148854842399	0.99298838811109	1.05661944462301	0.955427189296827	1.26965640925011	1.37613142099785	1.38172202856658	1.20197806025802	1.06793599272228	1.6878632402475	1.41254997020841	1.23391071424769	1.36379248231595	1.78734893336373	0.628811707553304	0.736675929074487
COL10A1	0.246994449919902	1.29148176743989	0.905873504569052	1.1408660360008	0.822457209939336	0.723213071133351	0.919658376080791	1.41926828294959	0.297049044441748	0.839611401321181	0.0923713131113535	1.28285024219244	0.956933053335844	1.70373042087718	0.904475824629385	1.06232259009092	0.724522758213423	0.835648526842447	0.669081847155567	0.973640439496725	1.00462764658079	0.929620490706234	1.33717559183937	0.235971235467626	0.888588561191956	1.16112064867491	0.460551597064871	1.55823902433641	0.332994968027963	0.872892399345008	1.06173551804458	1.51138029768653	0.796736533574009	0.937321556635307	-0.117808106606775	0.547825707465749	1.19318211331963	1.41930947448539	0.935644755709454	1.29453321119487	1.54191589085278	-0.10973244611429	0.566635900366899	0.189614880954148	1.5018873784116	0.729309420438752	1.43891176661429	-0.00147752014668007	1.42387043658283	1.30549282875145	-0.319838684717532	1.20935602176476	0.68904464603819	1.21041404761075	-0.0535721874333044	0.644071284350363	0.527328833534407	1.21414886431795	0.662381498421	0.880941090388265	1.56149672669372	1.11977925361063	0.639905976234983	1.57551283771495	0.299939077712021	0.122612040093651	1.56000799790376	0.272643035657136	1.21218709638147	1.02708053520002	0.291144943895079	1.28948705897611	0.898305630270349	0.615630799363523	0.786245372446866	0.864612040156246	1.62050648467444	0.994381345895285	0.294326216523248	1.30923136886796	0.96165043853291	0.892911763910686	1.7610008792196	0.125919183556957	1.80201456522165	-0.254188504654104	0.812220119159082	0.689948623270842	0.950887677266839	1.41374320365711	1.50142029720706	0.881299696005795	1.08429719600267	0.304619028558511	-0.135122571960128	0.59726726854094	1.28882025269201	1.45174833331963	1.02731330003844	1.65368873954425	0.190628028247433	1.94660617193694	2.04060396198322	0.685345454595963	0.976607894820554	1.13590865226053	1.06601120127663	1.36514284963412	1.0046147896116	1.55581886324768	1.11940487016092	1.34139127986299	-0.987500605374563	-0.864457055098469	-0.913708218791249	-0.972627245910654	-0.878572070146767	-1.1107913532182	-1.13273939804388	-0.978109801707624	-1.00687026771194	-0.517397601206949	-0.874356716488774	-1.0934079057819	-0.94227287928573	-0.263179973229448	-0.832257540553731	-1.12693654562949	-1.03179320120593	-1.05183856252489	-0.595967949983153	-0.880531294386331	-0.950913317005138	-0.98897932658702	-0.644088409854994	-1.14444156684957	-0.845224345398288	-1.03085962259043	-0.588714327212317	-1.00353099782369	-1.0153927247118	-1.06907387566656	-1.05277406462451	-1.07141857037968	-0.811149615366822	-0.621631547093807	-0.998430217662769	-1.0710388687297	-0.840891748964937	-0.969120698679013	-1.04790713343274	-0.979464873527858	-1.06550355273826	-0.90028430161652	-1.06608549043055	-1.07338164096276	-0.493189903170453	-1.00211312800863	-1.22342375003765	-0.863626832576523	-0.970242634140226	-0.595383608855978	-1.08535268533499	0.199537565214193	-0.994539978552829	-0.953196603470806	-1.03398026653121	-1.09141289931199	-1.08375251488855	-0.626893285783383	-1.07131076196248	-0.901372944852937	-0.667740341781815	-1.03132784545738	-1.06682949281811	-0.662380275697533	-0.440030069962508	-1.17664903789365	-1.06550222736917	-0.847178520656798	-1.14126121021137	-0.810576964988359	-0.69084118514935	-0.916845915922011	-1.11950159268238	-1.01337549128512	-1.00474714282188	-0.735815550404815	-0.854366338363079	-0.939484224011943	-0.603159968653163	-0.927860666445988	-1.14443199123388	-0.945139730319094	-0.981732275726512	-0.935654915354078	-0.823115426726039	-0.91953077482153	-0.979477316194914	-0.921098228268413	-0.845160437580768	-1.00424855089073	-1.01619111039772	-1.01211010272475	-1.04806645917922	-0.912877931808218	-0.957995309187713	-1.11817582357714	-0.861796070214243	-0.705099773910266	-1.14031406571595	-1.06316779935288	-0.966083010775942	-1.10023719278328	-0.994869920803143	-1.03742767713603	-1.04459214188184	-0.87853487923436	-0.800414836721939	-1.10234656491251	-0.738636855851941	-0.777200317837527	-1.07911970378202	-0.752784166537479
COL11A1	0.328476159019646	1.38014678051792	1.02802238156784	1.05844587415175	0.959018073557616	0.217705966601162	0.817624728142508	1.43835908695708	-1.19240960792237	-0.0183335305076463	-0.212597712957132	1.31781944548092	1.38333219178918	1.6306979461797	0.951775209667276	0.603622921948726	0.417310926808186	0.927991893984578	0.0596254532935365	0.609312254647651	0.508772481334785	0.743845127667317	1.27681046979351	0.089018608193489	0.922854145715477	1.25295837447305	0.6325502987383	1.48357726596505	0.352239455768167	-0.0325572071612896	0.812334711854982	1.553835824286	0.613827678146243	0.854009915314516	0.301645795779005	-0.584514643741964	1.08262347526964	1.272396941781	0.376498260546545	1.31238137998153	1.45996541935091	-0.0280721034547279	0.527774510849883	-0.647458324966471	1.71128228245859	0.38714793839499	1.46442984370682	-0.355609013547678	1.65777847385564	1.32725956463201	-0.782740092200896	1.04355299283584	0.836377263160592	1.35139073756725	0.0725090572190309	0.371421383621941	0.521080274683321	1.36352742798285	1.02082107445015	1.19000137373073	1.5513864764487	0.726510105840278	0.414250483547309	1.68797250701527	-0.0748387587611941	0.333315924387932	1.38317042738968	0.627951866641922	1.20874316136597	1.0053299069864	0.611120294035479	1.31231175908397	0.628388543054144	0.46739147773968	0.439686812216509	0.822355268212805	1.6290835268872	1.19699529155394	0.0261329538288167	1.21219985225846	0.937782554451714	1.08327164099913	1.75430582062252	0.431120006147999	1.94358745338057	-0.0257935301771086	0.23327820097154	0.622015429280474	0.733113265885307	1.56802991678041	1.42419483443053	0.642606348062183	1.55237697338251	0.546474986199505	-0.035240300773903	1.12053583427068	1.42882737541167	1.70803957829189	0.543025193028507	1.82046778820263	0.940644069047074	2.24616603445225	2.15637280886837	0.558899335639381	1.01981807413071	1.49169215898489	1.11198180755456	1.38475607008498	1.57736360246216	1.62763314273423	1.2230050312328	1.39979664855111	-0.952617881970449	-0.982053244534793	-0.838840100997998	-1.11589205337295	-0.852614142540278	-1.07894300430507	-1.43847203259806	-1.10080626453243	-0.862585105798445	-0.519599580544932	-1.17417907444107	-0.592242893915934	-0.842657037823193	-0.48697641391543	-0.877840585086945	-1.15208984350056	-0.489544410949865	-1.03409425659787	-0.769048423165383	-0.869599749088018	-0.53529512228602	-0.785986036454019	-0.675205913351696	-0.642864495394155	-1.01847196984706	-0.333491617645496	-1.19969525586446	-1.09363366150752	-0.609272442447157	-0.611391655465995	-1.09988745407428	-0.584399422666764	-0.900013597621036	-1.09537550597025	-1.10546833334899	-0.603763182944266	-1.15259796263021	-0.518857325467319	-0.931835750494963	-0.839126804280054	-0.811131557534112	-0.864266324442155	-0.612474183508049	-0.206318207169847	-1.00494574647388	-1.23409631490524	0.0812644386441737	-0.993740916557301	-1.19149154766785	-0.948218927467767	-0.744826135981824	-0.47463405626047	-0.894743096123779	-0.926847873877832	-0.738149047570196	-0.603121675962704	-1.2458657996167	-0.4980388213201	-1.0615340509288	-1.06253200916479	-0.654528941459196	-0.9354207286432	-0.948984104905527	-1.180307518801	-0.621007610220907	-1.06895635039661	-1.01390479269086	-0.625853799924046	-0.935258904908325	-1.13861552930727	-1.09845201609534	-1.13082022879478	-0.436726561514239	-0.98448368269797	-1.16989329889678	-0.726076923875978	-1.00542508765082	-0.780555814488175	-0.171704346349777	-0.998825214408009	-0.943046418821532	-0.959859771239592	-0.403175468705464	-1.0425230783502	-1.13481552400711	-1.12255521554159	-0.951722872347492	-1.19618036532473	-1.1632054769124	-1.23545959493988	-1.00083914093594	-0.696401678579146	-0.1677958676402	-0.933590969713428	-1.08144851382099	-0.539612979582449	-0.163263447193222	-0.75783775929605	-0.986669422703596	-0.72791866703175	-1.04540017291647	-0.91970102953108	-1.05258511593484	-0.640698137479016	-0.756925248570099	-0.753980304566299	-1.10834987399534	-1.23980631350126	-1.05397605679987	-1.2396675347291	-0.951437293597462	-1.00380868562179
CXCL2	-0.20959160239612	-0.875041255519632	-1.1647549441129	-0.880051438886525	-0.832731234526698	-1.34187357903262	-1.42955913745837	-1.34668310208861	-0.128603461207883	-0.436820055251492	-1.02538674232202	-1.24689971168439	-1.05113432732256	-1.24440225703093	-0.811705165985974	-0.713177410682036	-1.07234411509461	-1.15640258085337	-0.806698169801661	-1.013998058691	-1.13336897187173	0.12613316106249	-0.0582019734862245	-1.28078374918317	-0.822513630368793	-1.34946879508794	-0.350230701169593	-1.34628647318598	-0.827937913662936	-0.431210824835162	-1.1960259897503	-0.629968258125514	-1.3440827022167	-0.853618055101182	-0.498696574590425	-0.384582687850192	-0.387223884881094	-0.757863032507691	0.304537512183849	-0.443382968447585	-0.672877602556348	-1.27595157318556	-1.11801927004482	-0.238456353403876	-1.34556942202808	-0.78737788537759	-1.24937877738642	-0.488950562726145	-1.1656438740299	-0.394896823949185	-1.27733010310049	-0.670652214871226	-1.61399505098888	-1.34727554346871	-0.490463939376776	-0.617655209131732	-1.29173490163377	-1.16496137719248	-0.857000439620087	-1.26746949197402	-1.03077583579167	-0.917103680288788	0.30553243577074	-1.29260933461267	-0.439895279803869	1.0172771205349	0.537899769501699	-0.903928926751962	-1.61399505098888	0.0983294386973215	-1.02186480971273	-1.23922706957172	-1.10793271188382	-1.05559123219004	-0.832744659003666	-1.42951200200952	-1.27887483530873	-0.793225784890937	-0.772724016170432	-0.426850750176416	-0.322040835534793	-1.27877545791	-0.997413790258173	-1.20150197271147	-1.09340071528447	-1.4290232368529	-0.635454452890363	-1.0948948712564	-0.814077799924915	0.075514796315002	-1.24332314812985	-0.693936783936938	-1.22927858212071	-0.817225509605711	-1.18214937873405	-1.06754937404334	-1.16832089538464	-0.687197926195936	-1.09252627213702	-0.936343370192854	0.76645145077197	-1.25104610487925	-0.879381462327676	-1.41889676942582	0.298310798227599	-1.42888345897198	-1.29924217950061	-1.2979830000641	-0.783832252085588	-0.893711540928742	-1.24203004453125	-0.503152614316914	1.09851501477252	0.503658385312303	0.885450418349634	-0.258621011297911	0.786554320982165	1.36505489757579	0.618627688912599	0.812431528796883	0.472510726345348	0.436257993491707	0.76650957000694	0.520366770802527	0.748946747476516	0.786672343657493	1.13483156652776	1.4182315619594	1.2523722840565	0.761114012217004	0.058010154081917	1.60645188871228	0.80158098926476	0.530013845499751	0.922258573440073	0.705318759827548	0.856576186164128	0.954986783579617	1.92999025693003	1.18818126551672	0.509018766763529	0.808385464318744	0.946090035758565	1.31626482828542	-0.159138886654173	0.886195494757463	1.19349068866588	1.21022067786912	0.322722506686568	0.476514458558343	0.937088320807583	0.781274622143107	0.658878004814789	0.175719168930333	1.06657890510766	1.39320647189598	0.345432321330352	1.28111604661917	1.28145803223287	0.980241164506182	0.713654582998574	0.46819372731488	0.235306959758732	0.729794111366986	-0.0504245800050094	0.641960017179599	0.161605816624883	0.403710120168143	1.54772664912905	0.694513435025459	1.4431937832947	0.308233684712383	1.28275154298197	0.876179097568861	0.934503310764346	1.59669114094202	0.706629325722498	1.25453062181102	0.793263283984209	0.742538041621081	1.00922081457179	0.835733269537009	1.20685086431316	0.843580352978868	1.70560257688339	2.38136194382976	1.74302232227041	0.77326358408454	0.320234643825792	1.79411939954668	1.15467464189001	0.22877302850632	1.19061783709529	0.885534230359415	0.970819738051702	1.09787400725114	0.542944195948549	1.53388377275315	1.27016908013751	1.65147541782336	2.44022023553443	1.07364384451554	1.01669035015498	1.39294870821934	0.733235133387744	1.03448264820301	1.59886987500494	1.13469702699119	-0.00267901020876101	0.532542387454983	-0.0646062742652177	0.669041894473627	0.499058073588399	-0.0615807726963428	0.310218254103784	0.00394289866412398	0.261384689734214	-0.276560801323631	0.339496393503353	0.357336887546529	-0.697577148334241	0.662230545831524	1.11897229444772	2.0545001030315
