GSM1501818	GSM1501821	GSM1501822	GSM1501823	GSM1501824	GSM1501825	GSM1501826	GSM1501827	GSM1501828	GSM1501830	GSM1501831	GSM1501832	GSM1501833	GSM1501834	GSM1501835	GSM1501836	GSM1501837	GSM1501838	GSM1501839	GSM1501840	GSM1501841	GSM1501842	GSM1501843	GSM1501844	GSM1501845	GSM1501846	GSM1501847	GSM1501848	GSM1501850	GSM1501852	GSM1501853	GSM1501854	GSM1501855	GSM1501857	GSM1501858	GSM1501859	GSM1501860	GSM1501861	GSM1501862	GSM1501864	GSM1501867	GSM1501868	GSM1501869	GSM1501870	GSM1501871	GSM1501872	GSM1501873	GSM1501874	GSM1501875	GSM1501876	GSM1501877	GSM1501878	GSM1501820	GSM1501849	GSM1501865	GSM1501879
Lable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
COL10A1	1.12503838903311	-1.25614576927208	0.335848843394513	1.60470820736926	0.413120601491423	-1.2499599562016	-0.647766866420195	0.169517469720882	-0.869538199737845	0.198486681635636	0.677674541878826	0.861945101878037	1.23828622508452	0.571445066608731	0.100559693990801	0.382037999233767	-0.432572167386398	0.829301677925798	0.0580669186191999	0.0170159122616367	-0.332291220878665	0.539859979933882	0.440968255050153	-0.272356817280861	-0.140351205093503	0.878368624422344	0.53881642160994	-0.256331505426649	-1.08269668740785	1.01998630372095	-0.246804827824208	0.233213938023882	0.602584321521267	0.803409772539868	0.194305879916114	0.818076241729939	0.333479284525199	0.69296665343148	-0.0155610064000896	-0.133754865538388	0.709482133908347	0.54292250750926	-0.740489199292828	0.518786834424598	0.0463857980253952	-0.0520280740302185	0.468029339864324	0.0412845959273207	0.0506971471670317	0.597952761721614	0.359582200524231	0.0928688908276483	-3.01397419751293	-2.82898193195373	-2.90281758337425	-2.98468313283423
COL11A1	1.16814902754299	-0.870989113204434	-0.606681987307768	1.18395801673795	0.767628544159382	-0.536393115908773	-0.911854030582307	-0.149941449737349	-1.06122243296412	0.425215728295359	0.755091782127287	1.25168395701587	1.31764484837543	0.445216177761236	0.0391766552021382	0.0902726674103853	0.708151431672879	0.982917792101984	-0.440227984206672	0.573326328543183	-0.0745364241686404	0.0887036002041614	0.905018398673729	-2.32328823101527	0.269215498935961	1.13110787719281	0.489423705827078	-0.478195041964698	-2.22660432419279	0.400147665021909	-1.34564225791412	0.75663657915244	0.166593285559988	1.05997804401972	0.17534329259052	0.825400069671138	0.284195661447354	1.09206140313167	0.319877074903042	0.0317147880319364	0.458079373728733	0.941638461382328	-0.641120160738106	0.732800227568331	0.249675576155902	-0.275032389994095	-0.0808217943114376	-1.3822301626328	0.273365699899059	0.410878725582341	0.566506407662302	-0.212196891201927	-2.08044079922136	-2.7243452674269	-1.7891015456481	-1.86030054883724
CXCL2	0.416908823106278	-1.07657445882792	-2.05891901594536	-1.41138352257682	-1.01784605901405	1.07431019577421	0.234096384076524	0.309653313681808	-0.00254675575633893	0.243351925501636	0.389946985053367	-1.99819264685755	0.504375589069022	-0.92670526899241	1.2406050224227	0.556427762307291	0.389018231760655	0.654010841046089	-1.10402416728648	1.07577980539777	0.801273723202267	1.03849370980574	0.767884592448768	-1.30635242227644	-0.494356115085542	1.26830866342846	-1.34025141759322	0.00522118082533373	-1.4948333555685	-2.16970478761657	0.654162800680634	-1.11934409781126	0.602403549632639	-1.31118713801762	0.689161503878985	0.153374826365588	0.33057375652712	0.893872126034216	-1.60011838841607	0.411327305740065	-0.0150054463201484	0.970357808932212	-1.61232914483931	0.899647591881361	0.690472155726935	0.209758848922826	-0.256128396168773	0.7822377797722	0.932178950487233	1.32864563595274	-0.754190094671951	0.134616809109227	1.19424133813549	0.0836693424247221	0.974429727297353	1.16182994766215
FXYD1	-1.30130767514027	0.156006439442427	-3.05724014120302	0.166624144706601	-1.20161859671024	0.0115059315175757	-0.343349545579556	0.603880260920939	-1.36699380495893	0.696247723777746	0.27512737737828	1.79735009089437	-0.990436398802293	-2.59105346343089	-0.221270783966758	-0.184755689175563	-0.178246873929822	0.245292635574525	0.761948282004585	-0.131362563126447	-0.0596132955591668	0.0631804738367837	-1.49049136004278	0.282448992951508	1.23878312501372	-0.574240949061675	0.565079065011412	-0.333207977785328	-0.169791826736216	0.716768126522939	-0.451112119964651	-1.15365856791921	1.24194294640518	-0.534798490566361	-0.0463199221557956	0.373235743534348	0.583154654148293	-0.209500409204631	0.382681541422995	0.361212070050835	0.861020145195799	-0.358795958114708	0.882619472241579	0.153696290977128	0.469253593660748	0.70958919187505	0.0822981146755679	-0.285639119171625	0.339053241398954	0.473505164604517	-0.50935319116232	-1.19280764878152	2.07861908311594	2.47411938605674	1.58143216879039	1.30993922468914
IGFBP6	0.021592102133521	-0.978669729922914	-1.06547360228651	0.481716406860389	0.251603785428289	-0.651919813530772	-0.877873491130426	1.05059204589886	-2.10253250545141	0.130823258315347	-0.309468896732845	1.65923877391824	0.587340121786213	-0.504756397913375	-0.763333574073487	-0.825940088036626	-0.888548064871321	0.316129586872317	0.146739300839798	-1.08066698626251	-0.831168390976185	0.0575129131802039	-0.684834423530786	-0.336287720960857	0.354663086517222	-0.711334341759687	0.0419216281410855	-1.0522682607545	0.175670511594032	0.0350300402428611	-0.688166844934344	-0.386159938032879	1.26277425067451	-0.854730863121528	-0.182515051655457	-0.708739207620131	1.12785068136245	0.20491038824649	-0.325006055524408	-1.01820529658338	0.763440599644067	-0.314593335791959	0.0293175268184134	-0.413645831690224	0.446401224637706	0.432025585861256	-0.0156745507442732	-0.972601738710468	0.808713548545421	0.315724371451427	-1.02962447194605	-0.810189349997953	1.88542943670989	3.66634828577422	1.84348013198276	1.07479525578554
INHBA	1.99962238485834	-1.217207430484	-0.888758929082191	1.21636655593767	-0.303821718879475	-2.01653955060124	-0.213107059772761	0.68053534990244	-1.17324443609049	-0.243738879219327	1.78690793614731	0.35809972984071	1.02676117090407	1.06640021400795	-0.601726718810137	-0.0647304414005646	0.286858579395946	1.42171915697176	0.140688700573911	-0.371589432236239	-0.510379315852143	0.886126288486633	-0.0660648897140674	-0.876692032002526	0.708279292536377	1.47066304321177	0.320779940967997	-0.93059140354816	-1.15910267150615	0.613792367027577	-0.885913396504351	-0.256981736190854	0.924525250428831	0.0802320218123359	-0.0813850338608287	0.594691487631773	0.760187275211636	0.311548897783935	-0.504244241148816	0.240767484745454	-0.714203894927981	-0.147549715471998	-1.24575712341421	1.33777110658437	0.111595791603116	0.696021241482521	0.474433860830218	-0.976290511568031	0.536051981460299	0.447066176968267	1.48887953301812	-0.39034792824789	-1.51989369944001	-0.670179198935207	-1.42721184816851	-2.10732679982473
MMP11	1.270220396409	-1.40702702921058	-0.154211807396206	1.03288943402729	0.509641467228155	-0.329071511236859	-1.6971817824564	0.0509480967064713	-0.539607818552644	-0.616499564808503	0.977361153912631	0.447109500195845	0.758507042947817	0.91585234706216	0.252036830157968	0.290961337915101	-0.54220865915959	1.13656102839999	-0.0563993227768146	-1.28709000126697	0.758634382709956	0.289054943220286	-0.0943695226653586	-0.329098904092668	-0.258653363121375	1.49556217211582	0.445628064939797	0.251777708548964	-1.00222947266683	1.38380302215238	-0.0206064847513588	0.529406523215529	0.565880480898938	1.00528928093109	-0.603835921602748	0.6533680799207	0.595122724648771	1.08349440357087	0.00732164226709664	0.145910243626818	0.235281286572312	0.567700254941601	-0.756428935407957	1.25452651107281	-2.34235386976648	-0.389309881855756	0.328781987617877	-0.300058775197858	1.03622099757163	0.52862101456652	0.25363079822707	-0.433302067937553	-1.94009792603333	-2.66772324967595	-2.00160821357871	-2.32162932347834
PAMR1	-1.1869026003197	-2.30786892483827	-1.17946329380256	-0.670288389244415	-0.14278469885846	-1.48422224878295	-0.961900811736774	0.822279565358302	-1.70418989542673	0.955580648765284	0.02544105281678	1.06203160376162	0.444597962278352	-1.60246533979268	-1.64859710404185	0.0692022118147718	0.371598789955131	0.110967158268733	0.317759472985469	-0.413701844477411	0.488747502282436	0.0512889607498399	-0.513025349739045	0.500259049475747	-1.24104307713731	0.3000469951525	0.986644546523819	-2.21100077746262	0.932644775536809	0.282798599708169	0.398775586288277	-0.239355800591744	0.73117048294376	-0.951395599226623	-1.27689261881838	0.235005519248617	0.470722344825918	-0.363549678542289	0.27308907455584	-1.36617417111739	0.559668177950165	0.362199475903009	-0.8820811094146	-0.00553397810137718	0.920111259679159	0.515393566096661	-0.0952170768643106	0.292269500937263	0.464685982409182	0.404884358723098	-0.0414748551461708	-0.681163880256138	1.90746628969055	2.56995541924508	2.02913239973703	2.05160172205352
