GSM952871	GSM952872	GSM952873	GSM952874	GSM952875	GSM952876	GSM952877	GSM952878	GSM952879	GSM952880	GSM952881	GSM952882	GSM952883	GSM952884	GSM952885	GSM952886	GSM952887	GSM952888	GSM952889	GSM952890	GSM952891	GSM952892	GSM952893	GSM952894	GSM952895	GSM952896	GSM952897	GSM952898	GSM952899	GSM952900	GSM952901	GSM952902	GSM952903	GSM952904	GSM952905	GSM952906	GSM952907	GSM952908	GSM952909	GSM952910	GSM952911	GSM952912	GSM952913
Lable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
COL10A1	1.09287156997633	0.257492061295779	0.0230142794777672	1.15315024242203	0.485837782218663	1.22337003480864	1.33173935497069	0.166886580878735	-0.247637783121283	0.478311682479801	0.629935951274711	-1.01730977994785	0.797350919464816	0.015572811494523	0.651497201341748	0.000508125377387621	1.62786645834021	1.33173935497069	-0.819734512232703	-1.18319040750439	1.5785035215533	-0.87666791782158	-0.345249852872336	0.528323132258441	-0.189915865493989	-0.00456836832687782	0.689567754783221	-0.58282098575442	0.459995610812113	1.13100278657082	-0.777751896014328	0.107940059732346	-0.433918425691764	0.0851197487815226	-0.602022870683273	0.234183717912041	-0.277905883649813	-0.208759724259034	0.00807108805400517	0.906352916413406	-1.13885382422143	-0.202435755793143	-0.651844432022018
COL11A1	1.10491807616461	0.390630629440753	-0.156175272709498	1.68196782232177	0.479168151067149	1.91762907459913	1.48749287644036	-0.469175580814214	0.128133514978334	0.965628362126156	0.702845197341803	-0.994039789970986	1.46394921416218	0.408811943874224	0.776805484652325	0.21467183133139	1.91912163121934	1.81425297313113	-1.0587933319292	-1.04144209378734	1.56413346899316	-0.772106715816392	-0.0809133409533773	0.242870844299095	-0.891592163931144	-0.822262132042948	0.124127740859701	-0.580825522456581	0.481259450470639	1.42105891727197	-1.02794833087341	-0.338136083676515	0.308292899881156	0.0252039934399252	-1.13838208143457	-0.894192564217426	-0.18731419490843	-0.978605816520278	-0.271886606639973	-1.10284016558703	-0.894192564217426	-0.48431782368206	-0.159548551757234
CXCL2	0.0340510111627009	-0.310384610470406	-0.530989179051818	0.155434896467765	0.0705543032033676	-1.76363671035192	-0.587354473238685	0.43920990759116	0.185835949615062	-0.0698316818015285	0.0586140052069778	-1.05670721039997	-2.43629891019621	0.316818066076386	0.0705543032033676	-0.297716675677184	-0.666125853020134	-0.467260808729468	-0.798240297354067	1.55181042543612	0.821832849003378	-0.99855762018468	-1.32346359555384	0.603726290722474	-1.76565674667824	-2.39574873411961	-0.587354473238685	-0.781828285244567	0.172500471569569	-1.00684937185353	1.2835604686784	0.575448660141488	0.598517555684823	-0.176094314052543	0.919056231786955	0.733352390125396	1.26516829738764	1.64807600336219	0.452454352098412	0.632475369098383	0.42568855577765	1.0571848051759	1.61272579686701
FXYD1	-0.596351493795221	0.0840864235807658	0.0391452652326415	0.643790964989739	-0.143614496843638	-0.259366815277086	0.724228858965541	0.890801930556989	-0.216339497604774	-0.184782416224471	0.119187004751589	-1.38261875768448	-0.383759242941345	-1.0347033020856	0.153563810775892	0.846487932501441	0.101729085822531	-0.303534061047362	-0.951790647119263	0.22841400752119	0.00229921258098198	-0.692431674155425	0.545883227145374	-0.174394743842956	-0.735366648310927	-0.794389308364587	-0.164071391826559	-0.195235215503935	0.829561736116781	0.789385911989161	0.26858983164881	-0.431397227334866	-0.720931787370302	0.477263829174344	-0.133479413815509	-0.518186428130164	0.637439658170244	0.840864938895339	-0.0258797572208183	-0.270299418542298	0.153563810775892	-0.0353795893272499	-0.951790647119263
IGFBP6	0.339138152870538	0.418950741971227	0.284918132655528	1.33412877649983	0.275800639360748	1.13899067206591	-0.694098633563606	-0.518675016211272	-1.69843206617048	0.0301598557415569	0.330158629356865	0.705282016323089	-0.297462315973571	-2.04891605247551	-0.308202532823732	-0.484604141992661	-0.276078592919443	-1.63541486026613	0.294012337308618	0.824635511313578	0.955235797666467	0.401368586803872	-0.730244925611853	0.955235797666467	-1.71436220096054	-1.20912903701353	-0.171045041430543	-0.406350899981793	1.833208259063	-0.32978065454489	-0.384305137991242	0.832451934180606	-1.4825854245008	0.34809508636409	0.878993501309694	-1.3793788015661	1.04462239670497	2.09453355785324	1.44101497791388	1.29320442723734	-0.373333236593499	0.211315941842888	-1.39394069992636
INHBA	1.41075381437151	0.206499187256515	1.54903487395222	1.4509122662827	0.520874709027239	1.87219650321571	0.989386306475729	0.766507219544526	-0.931095905242739	0.282747790029722	-0.792459410862066	-1.21900398637358	1.66225034192355	-0.859981052410676	-0.859981052410676	-0.0171180213645771	1.842514446542	1.40390827856201	0.0683353580332197	-0.604828927760657	1.86485456204249	-0.869992825688718	-0.76480434723094	-0.223114306049565	0.457780591325623	-1.04120793706971	0.384588354194975	-0.439101028715824	0.862964490763739	1.87948728062025	-0.544161364320403	0.116446010061766	-1.16829304404545	-0.466101813036277	-0.284510295691274	-0.916270644492577	-0.660961594339993	-0.574055464432953	-0.062613116221762	-1.1263336433887	-0.976875434907259	-0.792459410862066	-0.119954716761972
MMP11	0.803106468344017	0.341264374486307	0.639647715257591	1.36716884555135	1.0641567610423	1.72087158638092	1.27777381339472	0.52653495974868	0.0517715804677961	0.834537735937272	-0.294833233909441	-0.345487516676414	1.55470432820067	0.490379933925709	-0.269223784708063	0.148709940592998	1.81444528072555	1.56618945474758	-0.337412160528725	-0.193054631420781	1.88546266960012	-0.345487516676414	0.595777396170107	0.200177739444137	0.205634346032575	-0.746059329560748	0.27241198223912	-0.83376153823411	0.77419232323294	1.54299617560613	-0.932828213004427	-0.846067086015652	-0.943692487346579	-1.28615898134058	-0.904778927108684	-0.911669869688932	-0.0933824082027407	-0.932828213004427	-0.563455468363003	-0.507758890661286	-1.12573809754348	-1.03420652349917	-0.175426263999573
PAMR1	0.689993189011871	0.110473890384163	-0.383795916806256	3.36533302176715	0.0345187017486412	-0.674546507336482	-0.249909318858045	0.459020857106774	-0.581447532128032	-0.0427886355454372	-0.448782864658018	0.879942743403663	-0.723967300472528	-1.06414815979947	-0.758088633153264	-0.575491582633784	-0.0873449867066566	-0.181778374164963	-0.751185923770907	-0.811171389901496	-0.575491582633784	1.33450172934612	-0.245394510462688	-0.945057987849707	2.18010225299335	-0.885831036887696	-0.723967300472528	-0.534611513590178	-0.470348514369823	-0.286655768881125	1.30411420171563	0.0273679893752041	-1.20145089070995	1.9741454300402	1.12515138453608	-0.432860423458728	-0.627089981952692	0.788740774786574	1.53813914867028	0.235789916905954	-0.481279166414004	0.501959010071531	-0.690793906240566
