GSM535604	GSM535605	GSM535606	GSM535607	GSM535608	GSM535609	GSM535610	GSM535611	GSM535612	GSM535613	GSM535614	GSM535615	GSM535616	GSM535617	GSM535618	GSM535619	GSM535620	GSM535621	GSM535622
Lable	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
COL10A1	0.550510604030248	0.995727343268868	0.389283360779682	0.342439830581857	0.716638801737108	0.34934519581789	0.393815271154313	0.419473935612064	-0.020447502819697	-1.63821832503465	-1.47804994730231	-1.43798552399771	-1.52954100572886	-1.72503257019001	0.153789030091136	0.971883347982953	0.903683708550416	0.616289334619702	1.02639511084701
COL11A1	1.03942631048139	0.966052594582093	-1.14885845401276	0.457553479350472	0.527972525505247	-0.328522650081284	0.218545466642385	0.718212540829337	0.0523981631164862	-1.45430702655913	-1.4555512174855	-0.594776363336421	-1.46896018621463	-1.26561843707776	0.187052619842721	1.3668749921422	1.26809455233185	-0.326242136595592	1.2406532265389
CXCL2	1.15358068578321	0.0532274869843949	0.0641349014708149	0.748740144247914	1.60930487987983	-0.486438225714161	-0.536817288714524	0.00818148028378213	-0.765638624586262	0.536684323150694	0.590658625493045	2.14529420835127	-1.13050592629466	0.300167615428391	-1.91150646146185	-0.704567756507678	-1.23206105382203	-0.104376999475932	-0.338062014496239
FXYD1	-0.734022272581077	0.00946607401718686	0.259330740538209	0.528185796190707	-0.521432326429014	-0.13721975978264	-0.279026723818805	0.200724426851329	-0.412118075494369	1.523166317175	1.16639488532245	1.14593233525439	1.53248390303795	1.41192271845531	-1.42890985130993	-1.43549820588068	-1.46919392852928	-0.595087096766035	-0.765098956250704
IGFBP6	-0.372189906008772	0.526324967815565	-0.199060428011587	0.574347658429746	-0.68544623025687	-0.423075209069221	-0.582203560400412	0.157979522735798	-0.814015662112318	1.6646737053621	1.76637700860739	0.498753044928428	1.77182885207134	1.09132040672196	-1.13136039971014	-1.09414135243849	-1.12656305776677	-0.761642844222636	-0.86190651667512
INHBA	0.823857244109009	1.02010543737828	0.750325643853466	0.263120798296033	0.675429237988883	0.143023268738493	0.372131373617791	0.669021110413753	-0.458152679354616	-1.53982486196898	-1.23633133624695	-1.79424861888361	-1.03894330830492	-1.67219553451616	-0.361839330759407	1.27986036510433	0.543809780193163	0.558598143518631	1.00225326682282
MMP11	0.281364711597417	1.2357353471724	0.471489096006752	0.374494007158671	0.255743804549352	0.0743164059052992	0.466916244927162	0.457796841043803	-0.604711423537306	-1.09727550679772	-1.58345956458868	-1.84195820967657	-1.39804105963437	-1.3689114909999	0.69081829076659	0.473526319007093	0.777881028457916	1.48609712008053	0.848178038561557
PAMR1	0.000457875834229149	1.08897358765819	0.675844889590703	0.00655790486439275	-0.397581620935794	0.000457875834229149	-0.307795381093786	-0.0687669276502699	-1.7618434151205	0.768759449807838	1.58343651221147	0.730768092986509	1.50939746349629	0.958518499805746	-1.64245494073507	-0.88604110852024	-1.36945579132927	0.00973467674033778	-0.898967643445009
